resourceinstanceidfrom,relationshiptype,resourceinstanceidto,dateended,notes
c0c7812d-3af2-4362-be73-867540aac778,http://www.cidoc-crm.org/cidoc-crm/P67,19b45edf-bb65-48e2-907f-d2dc0d891735,,
574cf2f4-81da-4c05-9a84-5563651b0054,http://www.cidoc-crm.org/cidoc-crm/P67,96610020-2165-40ad-8149-a9d693349fe6,,
a6d54505-6463-4e6b-b783-d26153b6b2b6,http://www.cidoc-crm.org/cidoc-crm/P67,ec32afe2-b44d-454e-8f34-05ccaa5a4868,,
e54349e1-dd13-4386-ae92-74b30f58b916,http://www.cidoc-crm.org/cidoc-crm/P67,1b356e84-dad1-4c18-bec5-4ace74096976,,
95c128ce-8bd2-4cb5-aaa5-2f3eb9bb7311,http://www.cidoc-crm.org/cidoc-crm/P67,e2886c22-8b16-4c8e-a8ab-90c467d8cbce,,
0224b185-4d48-4a91-9b00-de6c33d784c8,http://www.cidoc-crm.org/cidoc-crm/P67,478a4ec2-1cc4-4184-ac7b-35a5acab18b0,,
e18f0fa2-f5f9-45b3-ab66-e49fac420e22,http://www.cidoc-crm.org/cidoc-crm/P67,478a4ec2-1cc4-4184-ac7b-35a5acab18b0,,
6feebf93-3e96-401b-85f3-ed24753a6449,http://www.cidoc-crm.org/cidoc-crm/P67,ecef4084-a7de-4442-a4fb-47a51d50559f,,
e47e2897-9c13-4da6-9196-4f80b5c565ff,http://www.cidoc-crm.org/cidoc-crm/P67,078a5159-2360-4a35-9dc9-940918979b14,,
e47e2897-9c13-4da6-9196-4f80b5c565ff,http://www.cidoc-crm.org/cidoc-crm/P67,dddbb669-5707-4567-b0da-fff39b66a99e,,
67ac073e-0dab-4e20-acd8-ecad25d9bf97,http://www.cidoc-crm.org/cidoc-crm/P67,91579223-a023-4657-908e-8461c5112cb4,,
e93356df-9ea1-4b72-91e1-8599ca4882cd,http://www.cidoc-crm.org/cidoc-crm/P67,23acf620-9a66-4738-933d-d82a893c4c0e,,
b69bd789-c6e2-4e35-b6dd-48b4038b7039,http://www.cidoc-crm.org/cidoc-crm/P67,9d466b09-2671-49b5-aa75-8cac73465811,,
1af9d2a2-586c-426c-aaaa-c0ae284bb857,http://www.cidoc-crm.org/cidoc-crm/P67,ef9886e1-e71b-4be4-9f4d-1ad4b44e8fd4,,
a307ae4f-7d87-4c5e-aad2-7a67e0caf755,http://www.cidoc-crm.org/cidoc-crm/P67,29177ecb-cc97-43f7-a45b-aa415b7dc50f,,
5f8e6426-d9d3-4907-b8df-fe0f6116be55,http://www.cidoc-crm.org/cidoc-crm/P67,efeb8740-06a5-4d8d-b617-cf8694235c0d,,
10a3997f-ebcc-43d2-89cb-4de73aeeea3a,http://www.cidoc-crm.org/cidoc-crm/P67,7e64f445-320e-431a-b513-dc3ace2f728b,,
8f51d9b1-52cd-4fb6-9ad2-edcd7f0a277d,http://www.cidoc-crm.org/cidoc-crm/P67,f82a5604-b646-4939-8159-9727a0a4e092,,
61c04a93-e35e-4d26-98b2-0f7944b9ab09,http://www.cidoc-crm.org/cidoc-crm/P67,1d0f6b03-86da-4bae-9cc2-62eb0f4efe30,,
4584e4ab-713e-4035-a3bf-c3e4fa3749cc,http://www.cidoc-crm.org/cidoc-crm/P67,6086eba2-d20f-420a-8efb-ea5e05bd91c8,,
694c8875-c2e2-4f1e-b09e-554944f556c4,http://www.cidoc-crm.org/cidoc-crm/P67,6086eba2-d20f-420a-8efb-ea5e05bd91c8,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,68b92081-2b98-4c0e-a144-7d5ab051fe7f,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,179aef2e-d8de-4cd4-b84e-e69585fcefac,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,6c3534b7-c288-42b7-9de4-868a76858ce7,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,dfb9b071-05b8-4165-86ea-ab0a8e7d7949,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,113e9ffa-c49e-49c6-9773-8472c241777b,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,75829b83-c046-4e3b-9c2a-d5b4b0a620dd,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,2284120e-12a7-44e3-8d8e-be51e1f7816a,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,e8df21ec-0c0c-4b1b-8ffe-1f39fc462165,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,2d0411d8-31cc-47d4-9e90-61817a09521f,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,cb32ce0d-054f-48d1-9cc0-ae6a7e07ee89,,
b3808115-134c-4bc3-963d-9e8de665414f,http://www.cidoc-crm.org/cidoc-crm/P67,74551915-f364-4a32-94e5-eb5df399cd4d,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,5b49fcb4-e1b0-4ef3-81ee-5c7493598cf2,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,f82a5604-b646-4939-8159-9727a0a4e092,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,295e1424-2998-4219-a67f-e45b79606896,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,7f5cc1f8-f881-4b57-9306-b375cc68a398,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,50c513c0-18a8-4c52-aa6d-a5f4be50796d,,
5e1da610-0412-499b-bc89-91a184b3d9d1,http://www.cidoc-crm.org/cidoc-crm/P67,a31a3714-c1b6-460f-9ead-bef8959f7290,,
67ff3159-31f1-4f8f-a663-5470fea44afb,http://www.cidoc-crm.org/cidoc-crm/P67,902ca9bb-d04d-4c05-85b8-6713db8e6f60,,
67ff3159-31f1-4f8f-a663-5470fea44afb,http://www.cidoc-crm.org/cidoc-crm/P67,a37b6bf9-5cae-4bfb-9cfe-67af7481d4f2,,
9a1ee01d-5b9d-4fb4-8538-4622e1105d8e,http://www.cidoc-crm.org/cidoc-crm/P67,fa679596-7226-46ee-a242-7abeda861ae6,,
de144c08-e28f-4b12-af83-1ffff9b17c13,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
88f288e7-2d8c-47a2-8a80-c1c3f26efc1c,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
3ddd1da9-1cf9-41f8-8aaf-d29ca918c0c9,http://www.cidoc-crm.org/cidoc-crm/P67,d747d2da-7b20-4902-8400-27f5700b02f9,,
3ddd1da9-1cf9-41f8-8aaf-d29ca918c0c9,http://www.cidoc-crm.org/cidoc-crm/P67,57a41b91-3974-479b-902d-2c9566447c90,,
#N/A,http://www.cidoc-crm.org/cidoc-crm/P67,deff2908-6bda-45c9-9cbc-d4e2c98afcc7,,
a4818611-425e-4d3e-b712-4b6fc69e4e4d,http://www.cidoc-crm.org/cidoc-crm/P67,a1cceffc-40f3-4ff9-9e7b-91367d32fb9c,,
04649167-37c8-4921-acc9-2757f3c22523,http://www.cidoc-crm.org/cidoc-crm/P67,868773a6-f79a-4d93-a3fc-de16d2da3d72,,
dd6846ca-916f-4a6a-ab3f-dd2d475210db,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
3e1e0ddc-bc79-4b41-8a1b-8af6b1db0015,http://www.cidoc-crm.org/cidoc-crm/P67,0172ee25-b72a-484c-b99d-8158a3f3fa75,,
219fa779-e123-4238-8e30-ba3439384d34,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
a74ae2df-8a63-41bf-8b41-cd2927fc810e,http://www.cidoc-crm.org/cidoc-crm/P67,8774bdab-352a-47d7-9156-8fa7c4b6c1e1,,
a74ae2df-8a63-41bf-8b41-cd2927fc810e,http://www.cidoc-crm.org/cidoc-crm/P67,2bd75d9f-53c1-4351-b0ef-2c87302bc799,,
375caf6c-b251-4b6d-878c-e6246103e586,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
e18090f9-91d8-4c75-b851-2861de0f8729,http://www.cidoc-crm.org/cidoc-crm/P67,d932b313-9e26-4ecc-b5da-e7e630d3fdc3,,
e18090f9-91d8-4c75-b851-2861de0f8729,http://www.cidoc-crm.org/cidoc-crm/P67,ac7c520b-bac9-41a5-a6a0-7d0d72cf1c3d,,
36fe6e14-c3ec-4750-8569-67c3093bc38d,http://www.cidoc-crm.org/cidoc-crm/P67,a7c9c78b-6a1f-437b-8f76-8e11be97c92f,,
15e29948-4e32-4520-8360-9283faf4886d,http://www.cidoc-crm.org/cidoc-crm/P67,79d5a551-5d98-4031-81ce-323f05b8d060,,
15e29948-4e32-4520-8360-9283faf4886d,http://www.cidoc-crm.org/cidoc-crm/P67,b22694c5-8b88-497d-844e-2b3107fd0198,,
15e29948-4e32-4520-8360-9283faf4886d,http://www.cidoc-crm.org/cidoc-crm/P67,d3934227-edaf-4391-bcce-fca3cbeced08,,
6ed2656b-0661-4669-8cc3-d6b220673aad,http://www.cidoc-crm.org/cidoc-crm/P67,0310c712-91b5-4b03-88ba-8233584fac8d,,
6ed2656b-0661-4669-8cc3-d6b220673aad,http://www.cidoc-crm.org/cidoc-crm/P67,cb2f12fb-e769-4776-912b-153482864fa2,,
6ed2656b-0661-4669-8cc3-d6b220673aad,http://www.cidoc-crm.org/cidoc-crm/P67,7c9252e3-c037-4797-9d24-3e88fa61dc6f,,
113874bc-a73c-4b72-8c58-277651b532d2,http://www.cidoc-crm.org/cidoc-crm/P67,d00e3091-a867-4bfc-bd26-82c940376780,,
113874bc-a73c-4b72-8c58-277651b532d2,http://www.cidoc-crm.org/cidoc-crm/P67,85e0d3e8-22fd-4942-97a8-e8f6f9268639,,
8b9c66e1-ac45-430b-9bda-00f3a79676aa,http://www.cidoc-crm.org/cidoc-crm/P67,56e20cbe-1dc6-404c-82fd-7a0f31fb2078,,
e56618b5-4669-4416-b624-9c5729c4b41a,http://www.cidoc-crm.org/cidoc-crm/P67,86248175-f49b-4220-9ae4-16627e99eebd,,
e56618b5-4669-4416-b624-9c5729c4b41a,http://www.cidoc-crm.org/cidoc-crm/P67,3e5a7185-3380-4346-b36f-e207eccc8348,,
e57bf8bc-64a4-4999-a14f-11a3a72c1d32,http://www.cidoc-crm.org/cidoc-crm/P67,ed536e64-eec0-4fa0-bb3d-c470891c55f7,,
e57bf8bc-64a4-4999-a14f-11a3a72c1d32,http://www.cidoc-crm.org/cidoc-crm/P67,bd0ca99a-8644-418b-9fb7-a76935c7cccf,,
e57bf8bc-64a4-4999-a14f-11a3a72c1d32,http://www.cidoc-crm.org/cidoc-crm/P67,67e97718-ca05-4509-9033-31f42f2ea9dc,,
e57bf8bc-64a4-4999-a14f-11a3a72c1d32,http://www.cidoc-crm.org/cidoc-crm/P67,1b135c1e-2d27-4472-a570-b0b895ff4893,,
c5c1d405-fede-463e-8b30-f8b0a398a4c3,http://www.cidoc-crm.org/cidoc-crm/P67,ed536e64-eec0-4fa0-bb3d-c470891c55f7,,
68f185ed-bc0b-4600-920b-65b2f0238bf0,http://www.cidoc-crm.org/cidoc-crm/P67,2af92266-6d3a-416c-8b10-a4e9201f2fa7,,
3611e31f-4feb-4a02-bc03-7c880e250166,http://www.cidoc-crm.org/cidoc-crm/P67,d25141bb-f854-4bc9-b1b0-6cbe282f9fa5,,
0822ef13-5b93-415b-a742-8273912021e1,http://www.cidoc-crm.org/cidoc-crm/P67,ec6f39c7-d5d0-47c5-8c86-68da23d93b39,,
0822ef13-5b93-415b-a742-8273912021e1,http://www.cidoc-crm.org/cidoc-crm/P67,675d9141-6873-4420-a46e-34eb3a580afa,,
0822ef13-5b93-415b-a742-8273912021e1,http://www.cidoc-crm.org/cidoc-crm/P67,301ddd18-c04b-428a-a5c9-8047838033e9,,
0822ef13-5b93-415b-a742-8273912021e1,http://www.cidoc-crm.org/cidoc-crm/P67,209f585c-9f0d-426b-bfec-63667545f4f9,,
787fd367-ba7a-44fe-8f61-8cc4ac59d4a2,http://www.cidoc-crm.org/cidoc-crm/P67,0724d28f-291c-4518-9523-4de59d5af415,,
787fd367-ba7a-44fe-8f61-8cc4ac59d4a2,http://www.cidoc-crm.org/cidoc-crm/P67,fe8c231c-eb24-4e53-b587-15905922fafe,,
b55479b0-7cbc-4bb3-9534-0673cf498716,http://www.cidoc-crm.org/cidoc-crm/P67,90c24b3a-16ee-4d39-867c-f21e289a5893,,
b55479b0-7cbc-4bb3-9534-0673cf498716,http://www.cidoc-crm.org/cidoc-crm/P67,5c92ddba-55ad-42f9-8b37-c474f224382d,,
b55479b0-7cbc-4bb3-9534-0673cf498716,http://www.cidoc-crm.org/cidoc-crm/P67,3d74af97-cbdd-4117-8bac-dd85de6b97bf,,
b55479b0-7cbc-4bb3-9534-0673cf498716,http://www.cidoc-crm.org/cidoc-crm/P67,63d08e38-8ea2-4f4a-846e-194de41b478d,,
b55479b0-7cbc-4bb3-9534-0673cf498716,http://www.cidoc-crm.org/cidoc-crm/P67,91418fd4-996a-4abd-8d9b-e44110530316,,
384b8869-4789-4ef7-bebc-a854060bb95d,http://www.cidoc-crm.org/cidoc-crm/P67,1caead7a-96b2-42cd-9487-df0460c8518e,,
b90a8273-9b8a-4b53-a726-dee5c67fb17d,http://www.cidoc-crm.org/cidoc-crm/P67,a3aa0a3b-54b7-4b78-a7c4-7e6918d7c1d0,,
b90a8273-9b8a-4b53-a726-dee5c67fb17d,http://www.cidoc-crm.org/cidoc-crm/P67,a9cad5be-2de5-4776-9b07-54a89575f80c,,
1b33a5a0-b07d-4ad2-a24c-7384fa91cf55,http://www.cidoc-crm.org/cidoc-crm/P67,240d9aff-fc90-4275-a564-5c9634c13d11,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,77e8e3ec-a378-499b-9547-c20137674621,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,61256ad2-16b8-47bc-b73e-fd4ab7e2cc47,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,3996909c-5f7c-488b-a03f-49151ea3f62f,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,a1ab0229-c674-4727-b9e2-d2a6a22749ec,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,aeabbf69-2bba-4dd4-9b3d-506ccec07f3c,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,60a5e79d-92b2-4593-b0f6-5d0b4b2d6844,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,a51c731b-e633-488a-8aed-171fa8669755,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,7ef377e5-35d5-4074-a9f5-44676a768e9a,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,fc66609f-849e-44db-aa3a-0e70d6072e65,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,9ac29f76-563e-48f4-b39e-3c53598669c6,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,7fe15aca-7590-46eb-88e4-d650118ccf44,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,9781aecd-4374-411e-b4a5-6a5c11a04199,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,12667d8c-42f4-4615-9f21-8a5bda44752a,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,334af00d-27bb-4495-8cd9-4819e55618b9,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,83a211cb-24db-434e-adf2-c0e1ccbbb24f,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,36312f53-f9e3-4608-9c7a-eb4fca5f9f12,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,3c67ebc2-224a-4412-a16c-5517fe84b6fd,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,be77f638-25c1-4017-a916-e59e88c10a5f,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,7f5cc1f8-f881-4b57-9306-b375cc68a398,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,2cb96cd0-0c2a-4128-b28c-b9ae0d7a081b,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,45aea575-6870-4751-b496-10da33299059,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,d37d6a7f-b37d-4100-a40a-46e4cae422db,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,d26b8279-b7d2-4469-a950-614cf1251875,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,c8721f19-fa7e-4499-9fad-ddd18c8c6e5e,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,50c513c0-18a8-4c52-aa6d-a5f4be50796d,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,ea2045ff-8e5e-48fb-addf-5718dbfd5c3b,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,9def4774-10c6-4b87-b71f-643b8784f539,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,9f3b4c31-848a-4c42-99ad-c2f95196ff01,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,a571c6d9-5da7-421e-8ade-5702fa559f40,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,34f27dc1-fb7d-4bf0-9c11-493dbc549eb4,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,e175eba6-7d3b-497f-80bb-cea0d7e1fa9c,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,ac3e1115-4d90-480a-a544-4d19d8a8a2d3,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,a31a3714-c1b6-460f-9ead-bef8959f7290,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,37d732fd-7942-481d-b047-0a64ea02daa7,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,ef5ec246-6a84-4a3b-a776-5bb2ae31b737,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,d094db01-bc45-49ea-a2a5-77c783e35cea,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,f8589260-2ca5-4810-a094-7ff828b16f49,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,a8b47699-c9af-4544-ba0a-0d3ba2310d26,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,fb4c35d5-e457-4e80-80f2-57a5dfda0c8b,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,f0a4e383-46ba-4101-bd44-f452a82f0eea,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,ae30a2d5-54b6-420d-8fc2-723a1c3daef1,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,75377e1d-5bd3-463c-b87c-6eff5e6a7e2c,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,dd85bd18-ca77-4ba4-b533-d1f3ad969621,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,3df1fd6f-6f6f-4bf5-947f-584a5287dc30,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,f5a8d24a-5cc1-4e19-8fc7-a5f3d9a75ace,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,ca59c979-44d7-4e97-a712-63be23164011,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,2c21018e-0af4-4813-909c-461ab10264c4,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,594dbd30-9cf9-48e5-b643-ff4c6a5e6647,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,39f29d30-677f-46ac-88c1-53ffb9d9c798,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,1d4a6805-d539-4e1d-92b5-fec7f03193d2,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,13ea88fe-91af-411e-b782-11c1dfd0713c,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,39c2b9eb-0241-475e-b6f4-e7433abb45d7,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,13f275d2-767e-4439-a4bd-f69ed3cda2ef,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,5e6a252e-8bcd-4cab-abc2-fef7444ec1d5,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,4a5f2a4c-0762-4e8a-aa2f-6f945dc7c352,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,5f8b3a90-8782-47fb-aa68-007189386ad4,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,d241aed0-411f-4e56-b3c1-d16817958c91,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,cd50af85-eab8-4344-b808-942b9b90f61a,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,bbb47139-c896-4fec-92df-8ae91cc07ee5,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,4e19e082-654e-4975-82ea-6eeb0106735b,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,452e66d7-9697-4de3-aec3-7a43a752b4ec,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,55c7c2ab-2d76-47ba-a1cd-2c6480b11b66,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,b1d00baf-6ead-4744-84c6-87b08aa80292,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,19104e66-aa88-4494-a138-dc08f0e508c5,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,dfb87212-ddf0-4bbc-84b0-64eeaa3e7183,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,4fcc5495-a1d3-4188-95c9-3e170dfeafdc,,
2518efed-a09a-4ed3-89dd-8c9215963aef,http://www.cidoc-crm.org/cidoc-crm/P67,fe4e30fe-a1d8-445b-9509-8b333e830474,,
21e7df8e-70cd-481a-8cb4-78b8a9e2cbac,http://www.cidoc-crm.org/cidoc-crm/P67,67cf4fbd-f54a-40c3-acef-feff2c5c3095,,
d710308e-83b2-41ef-8440-62b3aa44381d,http://www.cidoc-crm.org/cidoc-crm/P67,49783b6d-81d3-46ee-b29d-1a631602d1d1,,
727d5cc0-82c9-4fb1-9f13-331bea1d6d4f,http://www.cidoc-crm.org/cidoc-crm/P67,ea21457d-46d3-4c37-b311-f0bccd44b12e,,
727d5cc0-82c9-4fb1-9f13-331bea1d6d4f,http://www.cidoc-crm.org/cidoc-crm/P67,457ad209-8376-4699-beda-84dbea190469,,
d005c547-c37b-4884-a446-221efc594aa4,http://www.cidoc-crm.org/cidoc-crm/P67,0d3f7e18-ce92-4b5d-8c29-75abef64976a,,
d005c547-c37b-4884-a446-221efc594aa4,http://www.cidoc-crm.org/cidoc-crm/P67,b77ba732-6083-43a7-8b7e-05740d4956f8,,
d005c547-c37b-4884-a446-221efc594aa4,http://www.cidoc-crm.org/cidoc-crm/P67,14be0efe-3a63-4f93-ae20-8bf0d5b7fd04,,
c3accae6-538e-446d-bc25-9aced680599d,http://www.cidoc-crm.org/cidoc-crm/P67,5746591a-e9d7-480f-9c25-a0348668d1ea,,
65c30805-bfe4-40a9-b51f-349049b96d0f,http://www.cidoc-crm.org/cidoc-crm/P67,16aee68b-d4b2-4d2c-b6ec-59f3953782a4,,
9a3e0b2f-20a7-4205-83ca-2c561e975cb8,http://www.cidoc-crm.org/cidoc-crm/P67,16aee68b-d4b2-4d2c-b6ec-59f3953782a4,,
a958a6b9-353e-4011-a456-90bc9848b2df,http://www.cidoc-crm.org/cidoc-crm/P67,16aee68b-d4b2-4d2c-b6ec-59f3953782a4,,
6fd22b10-76b9-41aa-9dce-cc910964639a,http://www.cidoc-crm.org/cidoc-crm/P67,679e8130-c8b1-4da5-8228-dc07ecdb9894,,
74269bdd-ce71-4b5d-9766-196c4ba7d3f1,http://www.cidoc-crm.org/cidoc-crm/P67,de94ebcd-dccd-4dda-88ca-5f8b9d970b68,,
21c3acb8-85fe-4872-a60b-c87abeec7e7b,http://www.cidoc-crm.org/cidoc-crm/P67,92a05978-a42b-4339-841e-2535821c0de3,,
7645adcd-9db3-4b11-8319-46d130a6ffd5,http://www.cidoc-crm.org/cidoc-crm/P67,1c763195-4b9f-4cfb-9ec7-eaf910681a35,,
5e98e073-2df1-4b3a-924e-394e85822e1f,http://www.cidoc-crm.org/cidoc-crm/P67,aacc7512-a6e2-4009-bb2b-a49c22573b37,,
5e98e073-2df1-4b3a-924e-394e85822e1f,http://www.cidoc-crm.org/cidoc-crm/P67,feda5590-790d-42c5-bc14-f0400d95969c,,
